category,department,text,option1,option2,option3,option4,correct_answer_index
Question Bank,Civil,"In Civil Engineering, what does 'Hooke's Law' primarily refer to?",The sum of all forces at a node is zero,The total energy in a fluid system is constant,The buoyant force equals the weight of displaced fluid,The strain in a solid is proportional to the applied stress within the elastic limit,3
Question Bank,Civil,"In Civil Engineering, what does 'Atterberg Limits' primarily refer to?",The maximum bearing capacity of rock,The limits of steel elongation,"Basic measures of the critical water contents of a fine-grained soil (shrinkage, plastic, and liquid limits)",The speed limits on a newly constructed highway,2
Question Bank,Civil,"In Civil Engineering, what does 'Consolidation' primarily refer to?",The chemical hardening of cement,The physical compaction of soil using heavy machinery,The immediate settling of dry sand,The process by which soils decrease in volume over time as water is squeezed out of the pores under load,3
Question Bank,Civil,"In Civil Engineering, what does 'Bearing Capacity' primarily refer to?",The capacity of soil to support the loads applied to the ground,The maximum height of a retaining wall,The tensile strength of an embedded pile,The amount of water a soil can hold,0
Question Bank,Civil,"In Civil Engineering, what does 'Theodolite' primarily refer to?",A precision optical instrument for measuring angles between designated visible points in the horizontal and vertical planes,A heavy machine for compacting asphalt,A tool to measure the slump of concrete,A device used to test the compressive strength of cylinders,0
Question Bank,Civil,"In Civil Engineering, what does 'Camber' primarily refer to?",The widening of a road at a curve,The transverse slope provided to the road surface to drain off rainwater,The longitudinal gradient of a road,The thickness of the pavement base course,1
Question Bank,Civil,"In Civil Engineering, what does 'Superelevation' primarily refer to?",The raising of ground level for flood protection,The highest point of a bridge arch,The excessive vibration of a bridge deck,The banking of a roadway along a curve to counteract centrifugal force,3
Question Bank,Civil,"In Civil Engineering, what does 'Manning's Equation' primarily refer to?",An empirical equation applying to uniform flow in open channels,A chemical equation for cement hydration,An equation for soil settlement over time,A formula for calculating structural deflection,0
Question Bank,Civil,"In Civil Engineering, what does 'Hydraulic Jump' primarily refer to?",The flow of water through soil pores,The sudden failure of a dam,A phenomenon in open channel flow where high velocity liquid abruptly slows and increases in depth,The pumping of groundwater from a well,2
Question Bank,Civil,Which civil engineering term is best described as: 'The most common type of cement in general use around the world'?,Yield Point,Porosity,Portland Cement,Cantilever,2
Question Bank,Civil,Which civil engineering term is best described as: 'The process of maintaining adequate moisture and temperature in concrete'?,Yield Point,Cantilever,Porosity,Curing,3
Question Bank,Civil,Which civil engineering term is best described as: 'An empirical test that measures the workability of fresh concrete'?,Porosity,Cantilever,Slump Test,Yield Point,2
Question Bank,Civil,Which civil engineering term is best described as: 'Concrete in which steel is embedded to increase its tensile strength'?,Reinforced Concrete,Yield Point,Cantilever,Porosity,0
Question Bank,Civil,Which civil engineering term is best described as: 'The reaction induced in a structural element when an external force or moment is applied to the element causing it to bend'?,Yield Point,Porosity,Cantilever,Bending Moment,3
Question Bank,Civil,Which civil engineering term is best described as: 'An internal force in a structural member that acts parallel to the cross-section'?,Porosity,Yield Point,Shear Force,Cantilever,2
Question Bank,Civil,"Which civil engineering term is best described as: 'A framework, typically consisting of triangles, supporting a roof, bridge, or other structure'?",Cantilever,Porosity,Yield Point,Truss,3
Question Bank,Civil,Which civil engineering term is best described as: 'The strain in a solid is proportional to the applied stress within the elastic limit'?,Porosity,Yield Point,Cantilever,Hooke's Law,3
Question Bank,Civil,"Which civil engineering term is best described as: 'Basic measures of the critical water contents of a fine-grained soil (shrinkage, plastic, and liquid limits)'?",Atterberg Limits,Porosity,Cantilever,Yield Point,0
Question Bank,Civil,Which civil engineering term is best described as: 'The process by which soils decrease in volume over time as water is squeezed out of the pores under load'?,Cantilever,Porosity,Yield Point,Consolidation,3
Question Bank,Civil,Which civil engineering term is best described as: 'The capacity of soil to support the loads applied to the ground'?,Yield Point,Bearing Capacity,Porosity,Cantilever,1
Question Bank,Civil,Which civil engineering term is best described as: 'A precision optical instrument for measuring angles between designated visible points in the horizontal and vertical planes'?,Yield Point,Cantilever,Theodolite,Porosity,2
Question Bank,Civil,Which civil engineering term is best described as: 'The transverse slope provided to the road surface to drain off rainwater'?,Cantilever,Yield Point,Camber,Porosity,2
Question Bank,Civil,Which civil engineering term is best described as: 'The banking of a roadway along a curve to counteract centrifugal force'?,Yield Point,Porosity,Cantilever,Superelevation,3
Question Bank,Civil,Which civil engineering term is best described as: 'An empirical equation applying to uniform flow in open channels'?,Porosity,Cantilever,Manning's Equation,Yield Point,2
